case:court:code	PENDENTES-CRIMINAL-2015	PENDENTES-CRIMINAL-2016	PENDENTES-CRIMINAL-2017	PENDENTES-CRIMINAL-2018	PENDENTES-CRIMINAL-2019	PENDENTES-NÃO CRIMINAL-2015	PENDENTES-NÃO CRIMINAL-2016	PENDENTES-NÃO CRIMINAL-2017	PENDENTES-NÃO CRIMINAL-2018	PENDENTES-NÃO CRIMINAL-2019	PENDENTES-NÃO CRIMINAL-2020	SUSPENSOS-CONHECIMENTO-2015	SUSPENSOS-CONHECIMENTO-2016	SUSPENSOS-CONHECIMENTO-2017	SUSPENSOS-CONHECIMENTO-2018	SUSPENSOS-CONHECIMENTO-2019	SUSPENSOS-CONHECIMENTO-2020	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2015	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2016	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2017	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2018	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2019	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2015	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2016	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2017	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2018	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2019	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2020	RECURSOS INTERNOS-CONHECIMENTO-2018	RECURSOS INTERNOS-CONHECIMENTO-2019	RECURSOS INTERNOS-CONHECIMENTO-2020	SUSPENSOS-EXTRAJUDICIAL NÃO FISCAL-2017	SUSPENSOS-EXTRAJUDICIAL NÃO FISCAL-2018	SUSPENSOS-EXTRAJUDICIAL NÃO FISCAL-2019	Tipo	Classificação	Município
17825	0	0	0	0	0	11184	14147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	MACEIO
17826	0	0	0	0	0	7387	8353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	RECIFE
17827	0	0	0	0	0	7493	8265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	RECIFE
17828	0	0	0	0	0	3958	4460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	PROPRIA
17829	0	0	0	0	0	12054	13148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	FORTALEZA
17830	0	0	0	0	0	12089	9340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	FORTALEZA
17831	0	0	0	0	0	11888	11103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	NATAL
17832	0	0	0	0	0	3490	0	2466	1855	2477	0	0	0	3	4	4	0	198	0	1181	2296	738	0	0	241	273	252	0	0	8	0	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	GUARULHOS
17833	0	0	0	850	808	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
17835	0	0	0	0	0	1179	1550	2380	1778	1328	0	0	96	96	628	703	0	37	135	135	216	692	3	3	3	4	4	0	27	22	0	0	14	14	UJ1	V - VARA;	SANTOS
17836	0	0	0	0	265	0	0	0	0	14255	15868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	PORTO VELHO
17837	0	0	0	0	0	0	0	103	33	28	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	TUR - TURMAS (2º GRAU OU TRIBUNAIS SUPERIORES)	BRASÍLIA
17839	0	0	0	0	0	714	800	1129	1168	1908	2232	118	114	67	112	156	54	541	535	564	428	429	305	301	355	269	300	301	0	5	5	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	CAPAO DA CANOA
17840	0	0	0	0	0	1099	1318	1887	1844	2371	2295	33	39	122	26	114	11	309	284	318	235	272	233	275	508	423	364	473	0	10	25	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	TORRES
17841	0	0	0	0	0	883	1132	1791	1103	1379	1461	106	94	69	51	63	144	154	111	166	245	253	144	135	171	126	136	168	0	4	6	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	TRAMANDAI
17842	386	334	297	311	68	27	168	168	145	155	0	0	0	0	8	30	0	1362	1475	1477	1378	1277	0	0	83	82	80	0	0	1	0	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	ITIRAPINA
17843	0	0	0	0	0	4022	3074	1298	1358	1024	978	18	12	212	100	156	78	514	566	538	508	380	20	26	11	17	15	17	0	103	138	0	66	61	UJ1	V - VARA;	FORTALEZA
17844	0	0	0	0	0	1986	4419	2576	1994	3465	0	2	7	79	408	1322	0	20	60	51	54	111	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	FORTALEZA
17845	0	0	0	0	0	7116	1935	1755	1872	1549	1528	39	22	137	54	103	97	834	313	441	603	534	27	11	12	16	17	22	0	119	214	0	9	22	UJ1	V - VARA;	FORTALEZA
17846	0	0	0	0	0	5624	5104	2106	1838	1237	1044	33	73	59	31	76	88	504	538	430	412	299	20	24	11	14	17	19	0	83	113	0	4	8	UJ1	V - VARA;	FORTALEZA
17847	193	103	72	271	228	0	0	0	0	236	658	1	2	2	28	883	90	0	0	0	0	27	0	0	0	0	1	34	0	1	3	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	VARZEA GRANDE
17848	0	0	0	0	0	1217	1561	1550	1384	1155	1103	12	17	23	79	88	137	112	179	266	378	533	16	27	52	81	97	101	15	14	11	21	36	57	UJ1	V - VARA;	CARUARU
17849	2400	2129	2204	2053	1818	0	0	0	0	0	0	15	19	32	27	49	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	IGARASSU
17850	987	1008	1006	855	865	0	0	0	0	0	0	121	131	106	91	94	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	MORENO
17851	0	0	0	0	0	0	1	13	5	37	15	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	AADJ	OAADJ - OUTRAS ÁREAS DE APOIO DIRETO À ATIVIDADE JUDICANTE.	RECIFE
17852	0	0	0	0	0	1835	2643	2378	2445	3159	749	0	0	0	0	0	0	282	448	430	426	243	15	39	55	56	12	23	0	0	0	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	TERESOPOLIS
17853	110	66	28	6	21	4599	3297	769	56	237	525	1	1	0	0	0	0	438	420	540	126	113	354	310	196	26	21	34	8	7	0	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	BOM JESUS DA LAPA
17854	317	186	156	36	14	5965	4461	1246	587	1386	1589	5	11	9	4	1	1	7	7	734	202	156	197	178	103	83	82	93	7	8	0	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	BRUMADO
17861	83	35	14	6	4	7657	4729	1863	486	892	583	2	12	10	10	12	11	5	5	287	355	425	43	40	35	25	56	41	11	47	0	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	IPIAU
17862	235	181	46	16	84	6977	5711	1164	216	794	924	0	0	0	0	0	7	2	2	740	177	382	16	13	8	12	14	17	17	5	1	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	IPIRA
17865	1129	681	423	305	35	6166	3205	851	392	813	1156	2	4	1	1	0	0	3	3	374	287	464	77	56	28	18	96	85	18	5	1	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	JEQUIE
17866	533	502	434	321	228	0	0	0	1	0	0	122	115	96	101	108	70	1	2	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	UJ1	V - VARA;	LAURO DE FREITAS
17867	592	505	360	32	20	7005	5981	2792	634	759	1114	0	1	1	0	0	0	0	0	127	52	39	34	18	14	13	35	38	14	13	0	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	RIACHAO DO JACUIPE
17872	1024	794	482	115	43	13945	9937	2983	158	160	993	1	5	5	0	0	0	657	546	2417	717	1230	140	120	84	16	27	18	138	9	2	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	SERRINHA
17873	542	269	134	97	74	7986	4540	1109	483	1176	1892	7	10	5	2	0	0	789	515	532	247	175	980	337	73	45	63	82	22	0	1	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	TEIXEIRA DE FREITAS
17874	2155	2141	2039	1476	584	12722	8886	3334	952	558	1777	1	1	0	0	0	0	4	1	2003	3939	3558	166	93	74	89	58	45	14	6	0	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	VALENCA
17876	0	0	0	0	468	0	0	0	0	2788	2299	0	0	0	0	75	233	0	0	0	0	431	0	0	0	0	271	254	0	2	2	0	0	42	UJ1	V - VARA;	BURITIS
17878	0	0	0	0	0	1699	1366	1500	1600	1620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	UJ1	V - VARA;	GUARULHOS
17879	1672	2083	2669	2489	2170	0	0	0	0	0	0	88	95	166	181	264	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	UJ1	V - VARA;	ARAGUARI
17882	0	0	0	0	0	28	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	CAMBORIU
17883	0	0	0	0	0	26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	CAMBORIU
17884	0	0	0	0	0	12914	15722	18166	3227	7391	10177	0	0	0	0	327	1461	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	SAO BERNARDO DO CAMPO
17886	16	29	56	74	23	1812	2114	2735	3187	2919	3771	344	587	814	951	219	1157	98	101	93	103	94	41	57	65	116	122	116	16	25	21	31	69	80	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	TELEMACO BORBA
17887	395	558	682	793	912	0	0	1	0	0	0	2	6	7	7	5	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	MACAE
17888	0	0	0	0	0	0	0	0	2549	5102	5969	0	0	0	695	55	1098	0	0	0	964	0	0	0	0	857	0	0	3	40	19	0	125	0	UJ1	JE - JUIZADO ESPECIAL;	GUARULHOS
17889	825	922	917	1206	1544	0	0	0	0	0	0	21	61	153	313	478	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	CAMPO GRANDE
17890	575	482	331	335	358	1006	697	578	721	823	785	167	200	212	196	189	201	303	344	392	427	443	313	316	329	315	324	268	0	0	0	328	361	367	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	SAO GABRIEL DO OESTE
17891	632	583	559	420	409	1232	1246	1221	1225	1314	1276	121	116	128	160	174	176	295	327	349	311	322	339	356	356	343	338	309	0	0	0	168	177	180	UJ1	V - VARA;	SAO GABRIEL DO OESTE
17892	2848	3472	3581	3753	4073	12	10	2	1	1	1	27	41	241	691	1220	1489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	PONTA PORA
17893	630	375	163	163	185	124	60	53	187	293	313	58	71	68	94	104	140	98	63	75	95	88	0	0	0	0	0	0	0	0	0	4	4	2	UJ1	V - VARA;	PONTA PORA
17894	258	343	412	582	564	818	938	926	1010	1148	0	20	37	57	57	55	0	30	102	159	112	80	29	51	68	65	69	0	10	20	0	2	3	4	UJ1	V - VARA;	PANORAMA
17898	0	0	0	0	0	0	2257	2306	2305	2457	22018	0	26	1329	1389	1453	7158	0	188	224	324	594	0	12	10	9	9	8	29	7	127	5	32	90	UJ1	V - VARA;	COLOMBO
17900	1474	1497	1546	1816	2052	0	0	0	0	0	0	0	1	5	14	34	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	MANAUS
17901	0	3	0	0	0	0	13	10	6	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	BELEM
17902	0	0	0	0	0	0	651	669	624	0	0	0	358	407	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	BELEM
17903	0	8	4	2	0	0	5187	5457	4726	0	0	0	272	263	708	0	0	0	24	26	32	0	0	16	17	9	0	0	0	265	235	3	3	0	UJ1	V - VARA;	BELEM
17904	0	0	0	0	0	0	4080	3918	4596	0	0	0	192	265	281	0	0	0	31	31	35	0	0	273	314	397	0	0	0	96	112	11	14	0	UJ1	V - VARA;	ANANINDEUA
17905	46	112	98	227	196	2995	4251	4917	5698	4576	0	1140	1262	1409	988	193	0	59	88	125	153	140	234	237	246	281	328	0	34	90	0	62	74	111	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ITABUNA
17906	521	610	807	754	857	0	0	0	0	0	0	8	23	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	CAMPO BOM
17907	513	432	385	355	407	1	2	8	3	5	4	2	238	167	83	112	62	0	0	0	1	0	0	0	0	0	0	0	0	3	2	0	0	0	UJ1	V - VARA;	FORTALEZA
17908	1	0	1	12	0	716	698	702	802	849	430	1	11	13	17	15	22	130	152	131	407	121	0	0	0	0	0	0	43	39	18	8	17	17	UJ1	V - VARA;	FORTALEZA
17909	423	330	327	250	298	0	0	0	0	0	0	3	101	53	38	67	72	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	0	0	UJ1	V - VARA;	RECIFE
17910	45	51	45	94	84	143	145	263	375	466	281	3	27	23	17	26	32	71	80	30	178	186	82	81	127	209	242	272	32	17	13	24	51	164	UJ1	V - VARA;	CARUARU
17912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	MATAO
17913	0	0	0	0	0	2339	2305	2368	1033	818	0	0	111	103	107	69	0	353	1042	1466	1625	1384	0	0	446	443	305	0	83	107	0	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	SAO JOSE DOS CAMPOS
17919	0	373	298	526	67	0	578	852	1009	43	47	0	95	146	149	2	16	0	11	12	17	4	0	22	21	28	4	4	0	21	22	3	3	0	UJ1	V - VARA;	ANAPU
17920	1623	2157	0	3088	3417	0	0	0	1	0	0	81	92	0	155	224	171	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	UJ1	V - VARA;	LINHARES
17924	0	0	2	0	0	2619	3438	3716	928	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	CÂM - CÂMARAS (2º GRAU OU TRIBUNAIS SUPERIORES)	GOIANIA
17925	484	501	668	725	661	1550	1456	1817	1708	1746	0	18	214	243	252	257	0	150	209	264	368	449	79	115	180	235	239	0	0	22	0	67	43	97	UJ1	V - VARA;	GARCA
17926	933	1548	1352	1332	1207	1526	2208	2216	2267	2252	0	2	5	10	67	93	0	75	280	252	350	341	110	191	270	273	322	0	137	189	0	21	32	96	UJ1	V - VARA;	LOUVEIRA
17927	0	0	0	0	0	3557	3063	2750	2631	3002	3309	27	11	89	72	70	83	391	343	316	302	92	272	277	269	252	208	191	1	1	1	53	63	122	UJ1	V - VARA;	PIRIPIRI
17929	360	337	371	367	374	959	889	815	845	922	1596	0	78	102	51	48	79	157	164	177	183	174	86	89	104	101	97	159	11	19	23	23	0	0	UJ1	V - VARA;	CONSELHEIRO PENA
17930	2416	2883	3865	4477	3612	782	1031	933	976	832	0	637	633	718	519	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	97	115	UJ1	V - VARA;	LEME
17932	0	0	0	0	0	174	213	205	174	308	121	0	1	3	0	0	0	1	4	24	14	3	0	0	2	0	1	0	0	1	0	2	0	0	UJ1	CEJUSC - CENTROS JUDICIÁRIOS DE SOLUÇÃO DE CONFLITOS E CIDADANIA;	PETROLINA
17933	104	150	174	1	1	1825	2159	2336	2983	3353	3981	27	54	70	35	35	35	6	200	260	273	249	85	105	115	532	482	515	0	0	0	1	75	79	UJ1	V - VARA;	OEIRAS
17935	1328	1176	1291	1257	811	2275	2283	1660	1488	1441	0	112	16	172	194	206	0	224	398	360	361	421	70	74	81	89	99	0	18	23	0	237	263	261	UJ1	V - VARA;	IGARAPAVA
17936	3165	4064	4660	5670	3060	313	355	449	459	499	0	154	146	146	170	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	UJ1	V - VARA;	LORENA
17937	3009	3042	3370	3667	2002	275	447	461	497	465	0	284	471	456	411	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	OLIMPIA
17940	0	0	0	0	0	0	20	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	OAADJ - OUTRAS ÁREAS DE APOIO DIRETO À ATIVIDADE JUDICANTE.	PONTES E LACERDA
17941	6	7	6	4	1	1488	1613	1540	1740	1347	1231	5	4	4	5	5	7	6	181	231	248	248	0	0	0	1	4	4	0	0	0	0	0	0	UJ1	V - VARA;	CAMPO MAIOR
17942	0	0	0	0	0	990	1687	1960	2122	2032	2058	0	7	5	9	11	19	10	29	29	43	67	65	133	175	234	230	218	0	0	0	3	9	11	UJ1	V - VARA;	TERESINA
17943	0	0	0	0	0	781	1054	1128	1220	930	1070	8	1	13	23	33	31	19	63	111	170	291	95	166	202	246	233	216	0	0	0	50	80	124	UJ1	V - VARA;	TERESINA
17946	1132	1233	757	747	898	1	0	0	0	0	0	2	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	SAPUCAIA DO SUL
17950	1653	1786	2036	2051	2069	0	0	0	0	0	0	101	113	103	84	80	69	0	0	0	0	0	0	0	0	0	0	0	7	8	9	0	0	0	UJ1	V - VARA;	ITABIRA
17952	82	82	64	167	180	2193	2368	2823	4107	3152	0	0	72	75	26	21	0	664	717	834	983	908	725	687	816	1098	1117	0	58	62	0	13	0	0	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	NOVA SERRANA
17953	1396	1502	1427	1499	1461	397	480	410	530	462	491	0	107	142	125	60	73	7	7	6	14	15	0	0	0	0	0	0	20	17	27	0	2	0	UJ1	V - VARA;	TRES PONTAS
17954	691	715	667	600	500	1122	1351	1318	1186	1173	1651	0	60	98	89	94	47	309	359	351	311	255	62	65	82	79	77	274	12	18	23	9	0	0	UJ1	V - VARA;	PEDRA AZUL
17955	42	51	68	48	87	2565	2728	2900	2977	2552	2911	0	57	86	79	54	70	281	350	452	546	479	216	241	323	361	349	358	42	67	67	28	0	1	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	IGARAPE
17956	0	0	0	0	0	3520	3705	3382	3259	3472	3615	96	68	144	117	41	7	274	337	393	373	363	214	219	266	258	286	323	57	85	93	17	4	3	UJ1	V - VARA;	SANTA LUZIA
17957	429	481	584	574	461	2172	2203	2135	2077	1876	1720	0	34	60	40	71	100	176	185	206	191	195	283	237	302	264	257	402	129	121	111	23	4	2	UJ1	V - VARA;	CONCEICAO DAS ALAGOAS
17958	4	5	4	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	SALVADOR
17960	0	0	0	697	0	13099	15497	18090	0	6310	7753	0	0	0	293	43	1027	0	0	0	0	0	0	0	0	0	0	0	1	17	16	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	GUARULHOS
17962	354	523	697	943	510	733	1084	1561	1830	1852	0	2	40	23	47	59	0	176	436	523	549	553	14	52	74	82	84	0	34	68	0	1	2	123	UJ1	V - VARA;	CACHOEIRA PAULISTA
17968	778	1105	965	966	713	0	0	0	0	0	0	262	331	252	272	284	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	BELO HORIZONTE
17969	40	92	105	118	92	2528	3277	3531	3635	2974	0	2088	2234	2263	2276	106	0	73	107	120	123	134	327	408	412	525	540	0	46	124	0	380	411	451	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	VARGINHA
17970	0	0	0	0	0	451	0	0	125	82	86	0	0	0	0	1	0	27	0	0	81	113	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	GAB1º - GABINETE DE JUIZ DE PRIMEIRO GRAU;	SAO PAULO
17971	0	0	0	0	0	4021	3583	3124	2730	2374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	18	36	UJ1	V - VARA;	BAURU
17972	103	334	456	458	357	566	897	1367	1900	1857	0	0	189	198	205	227	0	37	142	176	271	310	10	45	85	125	147	0	23	43	0	69	75	93	UJ1	V - VARA;	CERQUEIRA CESAR
17973	0	0	0	0	0	2429	7036	10881	8932	10977	8899	155	1912	4178	1703	8562	7149	2	1	6	12	5843	0	0	2	2	1	1	196	203	359	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	BRASÍLIA
17974	842	903	959	842	864	1656	1841	2103	2023	2046	1649	134	163	211	251	364	428	299	316	300	306	344	114	113	130	140	141	125	0	0	1	64	79	107	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	MUNDO NOVO
17975	913	902	726	628	528	2049	1920	1445	1272	1271	769	189	245	321	363	419	375	384	382	343	343	352	159	164	168	161	163	153	0	0	0	136	176	224	UJ1	V - VARA;	MUNDO NOVO
17978	99	94	190	236	175	1675	1471	1145	1073	1193	1140	0	0	0	0	0	0	481	607	596	599	657	443	628	629	748	860	476	0	0	2	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	CAMPO GRANDE
17979	0	4	5	13	179	0	986	253	639	499	520	0	2	0	0	46	104	0	50	29	28	75	0	123	0	101	68	45	0	15	3	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	REDENCAO
17980	0	0	0	0	0	1968	2071	1515	1495	1489	1552	2	7	10	12	5	5	6	46	131	232	260	1	1	3	1	1	1	0	0	0	0	0	0	UJ1	V - VARA;	SAO GONCALO
17981	587	713	698	716	590	1039	1195	1260	1380	1360	1262	62	72	77	28	24	54	109	98	101	121	137	88	106	118	126	133	121	10	15	20	17	14	9	UJ1	V - VARA;	SAO JOSE DO EGITO
17982	357	413	334	295	263	1138	1138	1109	1144	1191	1155	11	43	44	35	20	37	92	97	94	113	108	87	99	105	109	96	105	11	15	18	4	1	2	UJ1	V - VARA;	SAO JOSE DO EGITO
17983	0	1331	1068	1560	0	0	0	0	2	0	0	0	322	590	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	UJ1	V - VARA;	CAPANEMA
17984	0	0	0	0	0	4145	3299	4679	4319	4250	5268	1745	16	47	100	283	530	0	0	0	0	26	0	0	0	0	0	0	46	21	19	0	0	24	UJ1	JE - JUIZADO ESPECIAL;	ITAJAI
17985	0	0	0	0	0	6426	2	6037	10889	12295	13500	5	0	11	13	13	10	21	0	0	1	0	180	0	90	79	57	80	3	7	25	52	47	48	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	PORTO ALEGRE
17986	0	0	0	0	0	322	276	433	620	558	842	0	1	0	0	133	132	203	235	264	423	480	141	152	147	262	271	109	0	0	2	0	0	0	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	PARANAIBA
17987	42	66	111	83	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	PARANAIBA
17988	0	0	0	0	0	9065	7125	5527	4490	3852	3061	12	69	94	121	132	124	49	41	36	15	4	1155	1087	861	602	505	427	114	143	362	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	VILA VELHA
17989	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	RECIFE
17990	0	0	0	0	0	417	809	586	147	221	66	0	0	0	0	0	0	1	2	2	0	1	0	0	1	0	0	0	0	0	4	0	0	0	UJ1	CEJUSC - CENTROS JUDICIÁRIOS DE SOLUÇÃO DE CONFLITOS E CIDADANIA;	JABOATAO DOS GUARARAPES
17991	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	CEJUSC - CENTROS JUDICIÁRIOS DE SOLUÇÃO DE CONFLITOS E CIDADANIA;	RIO BRANCO
17992	0	0	0	0	1	0	0	0	7	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	UJ1	V - VARA;	SALVADOR
17994	0	0	0	4	0	211	275	128	264	204	245	0	3	3	1	5	4	0	7	12	22	29	0	0	0	0	0	1	357	289	230	0	0	0	UJ1	V - VARA;	SALVADOR
17995	0	0	0	0	0	1389	500	1174	1464	1825	1958	0	6	50	370	414	605	396	348	283	203	197	136	172	493	767	868	581	77	112	87	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	RECIFE
17996	1	0	1	1	0	4069	0	2657	2370	1862	1716	871	0	204	168	90	82	286	0	191	755	714	2	0	449	435	431	425	115	68	61	131	136	128	-	-	SANTO AMARO DA IMPERATRIZ
17997	2653	3581	3795	3742	3753	5	5	4	2	0	0	16	32	85	345	691	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	TRES LAGOAS
17998	2305	3318	3456	3323	3522	3	3	3	0	0	0	54	71	165	309	448	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	TRES LAGOAS
17999	365	559	785	902	589	2285	1847	2176	2095	1533	0	0	98	50	130	94	0	85	298	367	432	437	99	142	210	198	168	0	1	12	0	36	65	131	UJ1	V - VARA;	LENCOIS PAULISTA
18000	0	0	0	0	0	0	0	1	3	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	CÂM - CÂMARAS (2º GRAU OU TRIBUNAIS SUPERIORES)	BRASÍLIA
18001	0	0	0	0	0	1787	1886	1975	1940	1916	1987	72	88	148	75	327	10	216	193	285	415	515	367	387	513	491	486	467	112	57	4	106	50	170	UJ1	V - VARA;	LUCAS DO RIO VERDE
18002	33	29	37	44	38	5006	2949	1742	3258	1584	782	16	20	22	5	105	54	154	137	178	334	437	324	302	162	324	247	196	113	42	0	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	LUCAS DO RIO VERDE
