breadscrum,cod_item,cod_item_pai,nome
11068:11078:11147:11165,11165,11147,Furto qualificado
11068:11078:11146:11166,11166,11146,Abuso de pessoa
11068:11078:11146:11167,11167,11146,Estelionato
11068:11078:11145:11168,11168,11145,Dano atenuado
11068:11078:11145:11169,11169,11145,Dano em aparelhos e instalações 
11068:11078:11145:11170,11170,11145,Dano em navio de guerra ou mercante em serviço militar
11068:11078:11145:11171,11171,11145,Dano material ou aparelhamento de guerra
11068:11078:11145:11172,11172,11145,Dano qualificado
11068:11078:11145:11173,11173,11145,Dano simples
11068:11078:11145:11174,11174,11145,"Desaparecimento,consunção ou extravio"
11068:11078:11144:11175,11175,11144,Apropriação de coisa achada
11068:11078:11144:11176,11176,11144,Apropriação de coisa havida acidentalmente
11068:11078:11144:11177,11177,11144,Apropriação indébita
11068:11077:11180:11181,11181,11180,Abuso de radiação
11068:11077:11180:11182,11182,11180,Desabamento ou desmoronamento
11068:11077:11180:11183,11183,11180,Difusão de epizootia ou praga vegetal
11068:11077:11180:11184,11184,11180,Embriaguez ao volante
11068:11077:11180:11185,11185,11180,Emprego de gás tóxico ou asfixiante
11068:11077:11180:11186,11186,11180,Explosão
11068:11077:11180:11187,11187,11180,Fatos que expõem a perigo aparelhamento militar
11068:11077:11180:11188,11188,11180,Fuga após acidente de trânsito
11068:11077:11180:11189,11189,11180,Incêndio
11068:11077:11180:11190,11190,11180,Inundação
11068:11077:11180:11191,11191,11180,Perigo de inundação
11068:11077:11180:11192,11192,11180,Perigo resultante de violação de regra de trânsito
11068:11077:11180:11193,11193,11180,"Subtração, ocultação ou inutilização de material de socorro"
11068:11077:11179:11194,11194,11179,Arremesso de projétil
11068:11077:11179:11195,11195,11179,Atentado contra serviço de utilidade militar
11068:11077:11179:11196,11196,11179,Atentado contra transporte
11068:11077:11179:11197,11197,11179,Atentado contra viatura ou outro meio de transporte
11068:11077:11179:11198,11198,11179,Interrupção ou perturbação de serviço ou meio de comunicação
11068:11077:11179:11199,11199,11179,Perigo de desastre ferroviário
11068:11077:11178:11200,11200,11178,Corrupção ou poluição de água potável
11068:11077:11178:11201,11201,11178,Envenenamento com perigo extensivo
11068:11077:11178:11202,11202,11178,Epidemia
11068:11077:11178:11203,11203,11178,Fornecimento de substância alterada
11068:11077:11178:11204,11204,11178,Fornecimento de substancia nociva
11068:11077:11178:11205,11205,11178,Omissão de notificação de doença
11068:11077:11178:11206,11206,11178,Receita Ilegal
11068:11077:11178:11207,11207,11178,"Tráfico, posse ou uso de entorpecente ou substância de efeito similar"
11068:11076:11208,11208,11076,Atos de jurisdição indevida
11068:11076:11209,11209,11076,"Consecução de notícia, informação ou documento para fim de espionagem"
11068:11076:11210,11210,11076,Desenho ou levantamento de plano ou planta de local militar
11068:11076:11211,11211,11076,Entendimento para empenhar o Brasil à neutralidade ou à guerra
11068:11076:11212,11212,11076,Entendimento para gerar conflito ou divergência com o Brasil
11068:11076:11213,11213,11076,Hostilidade contra país estrangeiro
11068:11076:11214,11214,11076,Hostilidade qualificada pelo resultado
11068:11076:11215,11215,11076,Penetração com o fim de espionagem
11068:11076:11216,11216,11076,Provocação a país estrangeiro
11068:11076:11217,11217,11076,"Revelação de notícia, informação ou documento"
11068:11076:11218,11218,11076,"Revelação de notícia, informação ou documento, com o fim de espionagem militar"
11068:11076:11219,11219,11076,Sobrevôo em local interdito
11068:11076:11220,11220,11076,Tentativa contra a soberania do Brasil
11068:11076:11221,11221,11076,Turbação de objeto ou documento
11068:11076:11222,11222,11076,Violação de território estrangeiro
11068:11075:11230:11231,11231,11230,Ato obsceno
11068:11075:11230:11232,11232,11230,Escrito ou objeto obsceno
11068:11075:11229:11233,11233,11229,Abandono de pessoa
11068:11075:11229:11234,11234,11229,Abandono de pessoa seguida de morte ou lesão grave
11068:11075:11229:11235,11235,11229,Maus tratos
11068:11075:11229:11236,11236,11229,Maus tratos seguido de morte ou lesão grave
11068:11075:11228:11237,11237,11228,Lesão grave
11068:11075:11228:11238,11238,11228,Lesão leve
11068:11075:11228:11239,11239,11228,Lesão levíssima
11068:11075:11228:11240,11240,11228,Lesão privilegiada
11068:11075:11228:11241,11241,11228,Lesão seguida de morte
11068:11075:11228:11242,11242,11228,Participação em rixa
11068:11075:11227:11243,11243,11227,Homicídio
11068:11075:11227:11244,11244,11227,Homicidio qualificado
11068:11075:11227:11245,11245,11227,Homicido privilegiado
11068:11075:11227:11246,11246,11227,Provocação direta ou auxílio a suicídio
11068:11075:11227:11247,11247,11227,Provocação indireta ao suicídio
11068:11075:11226:11248,11248,11226,Genocídio
11068:11075:11225:11249,11249,11225,Atentado violento ao pudor
11068:11075:11225:11250,11250,11225,Corrupção de menores
11068:11075:11225:11251,11251,11225,Estupro
11068:11075:11225:11252,11252,11225,Ato Libidinoso
11068:11075:11224:11253,11253,11224,Ameaça
11068:11075:11224:11254,11254,11224,Constragimento ilegal
11068:11075:11224:11255,11255,11224,Desafio para duelo
11068:11075:11224:11256,11256,11224,Divulgação de segredo
11068:11075:11224:11257,11257,11224,Sequestro ou cárcere privado
11068:11075:11224:11258,11258,11224,Violação de correspondência
11068:11075:11224:11259,11259,11224,Violação de domicílio
11068:11075:11224:11260,11260,11224,Violação de recato
11068:11075:11224:11261,11261,11224,Violação de segredo profissional
11068:11075:11223:11262,11262,11223,Calúnia
11068:11075:11223:11263,11263,11223,Difamação
11068:11075:11223:11264,11264,11223,Injúria
11068:11075:11223:11265,11265,11223,Injuria real
11068:11075:11223:11266,11266,11223,Ofensa às forças armadas
11068:11074:11274:11275,11275,11274,Violência contra militar de serviço
11068:11074:11274:11276,11276,11274,Violência contra superior
11068:11074:11273:11277,11277,11273,Abuso de requisição militar
11068:11074:11273:11278,11278,11273,Assunção de comando sem ordem ou autorização
11068:11074:11273:11279,11279,11273,Conservação ilegal de comando
11068:11074:11273:11280,11280,11273,Ofensa aviltante a inferior
11068:11074:11273:11281,11281,11273,Operação militar sem ordem superior
11068:11074:11273:11282,11282,11273,Ordem arbitrária de invasão
11068:11074:11273:11283,11283,11273,Rigor excessivo
11068:11074:11273:11284,11284,11273,"Uso indevido de uniforme, distintivo ou insígnia militar por qualquer pessoa"
11068:11074:11273:11285,11285,11273,"Uso indevido por militar de uniforme, distintivo ou insígnia"
11068:11074:11273:11286,11286,11273,Violência contra inferior
11068:11074:11272:11287,11287,11272,Resistência mediante ameaça ou violência
11068:11074:11271:11288,11288,11271,Conspiração
11068:11074:11271:11289,11289,11271,Motim
11068:11074:11271:11290,11290,11271,Omissão de lealdade militar
11068:11074:11271:11291,11291,11271,Organização de grupo para prática de violência
11068:11074:11271:11292,11292,11271,Revolta
11068:11074:11270:11293,11293,11270,Oposição a ordem de sentinela
11068:11074:11270:11294,11294,11270,Publicação ou crítica indevida
11068:11074:11270:11295,11295,11270,Recusa a obediência
11068:11074:11270:11296,11296,11270,Reunião ilícita
11068:11074:11269:11297,11297,11269,Amotinamento
11068:11074:11269:11298,11298,11269,Arrebatamento de preso ou internado
11068:11074:11269:11299,11299,11269,Evasão de preso ou internado
11068:11074:11269:11300,11300,11269,Fuga de preso ou internado
11068:11074:11268:11301,11301,11268,Aliciação para motim ou revolta
11068:11074:11268:11302,11302,11268,Apologia de fato criminoso ou do seu autor
11068:11074:11268:11303,11303,11268,Incitamento
11068:11074:11267:11304,11304,11267,Despojamento desprezível
11068:11074:11267:11305,11305,11267,"Desrespeito a comandante, oficial-general ou oficial de serviço"
11068:11074:11267:11306,11306,11267,Desrespeito a símbolo nacional
11068:11074:11267:11307,11307,11267,Desrespeito a superior 
11068:11073:11314:11315,11315,11314,Peculato
11068:11073:11314:11316,11316,11314,Peculato mediante aproveitamento ou erro de outrem
11068:11073:11314:11317,11317,11314,Peculato-furto
11068:11073:11313:11318,11318,11313,Certidão ou atestado ideologicamente falso 
11068:11073:11313:11319,11319,11313,Cheques sem fundos
11068:11073:11313:11320,11320,11313,Falsa identidade
11068:11073:11313:11321,11321,11313,Falsidade ideológica
11068:11073:11313:11322,11322,11313,Falsificação de documento
11068:11073:11313:11323,11323,11313,Supressão de documento
11068:11073:11313:11324,11324,11313,Uso de documento falso
11068:11073:11313:11325,11325,11313,Uso de documento pessoal alheio
11068:11073:11312:11326,11326,11312,Desacato a assemelhado ou funcionário
11068:11073:11312:11327,11327,11312,Desacato a militar
11068:11073:11312:11328,11328,11312,Desacato a superior
11068:11073:11312:11329,11329,11312,Desobediência
11068:11073:11312:11330,11330,11312,Ingresso clandestino
11068:11073:11311:11331,11331,11311,"Impedimento, perturbação ou fraude de concorrencia"
11068:11073:11311:11332,11332,11311,Inutilização de edital ou de sinal oficial
11068:11073:11311:11333,11333,11311,"Subtração ou inutilização de livro, processo ou documento"
11068:11073:11311:11334,11334,11311,Tráfico de influência
11068:11073:11311:11335,11335,11311,Usurpação de função
11068:11073:11310:11336,11336,11310,Abandono de cargo
11068:11073:11310:11337,11337,11310,Abuso de confiança ou boa fé
11068:11073:11310:11338,11338,11310,Aplicação ilegal de verba ou dinheiro
11068:11073:11310:11339,11339,11310,Condescendência criminosa
11068:11073:11310:11340,11340,11310,Exercício funcional ilegal
11068:11073:11310:11341,11341,11310,"Extravio, sonegação ou inutilização de livro ou documento"
11068:11073:11310:11342,11342,11310,"Inobservancia de lei, regulamento ou instrução"
11068:11073:11310:11343,11343,11310,Não inclusão de nome em lista
11068:11073:11310:11344,11344,11310,"Obstáculo à hasta pública, concorrência ou tomada de preços"
11068:11073:11310:11345,11345,11310,Patrocínio indébito
11068:11073:11310:11346,11346,11310,Prevaricação
11068:11073:11310:11347,11347,11310,Violação de sigilo de proposta de concorrência
11068:11073:11310:11348,11348,11310,Violação de sigilo funcional
11068:11073:11310:11349,11349,11310,Violação do dever funcional com o fim de lucro
11068:11073:11310:11350,11350,11310,Violação ou divulgação indevida de correspondência ou comunicação
11068:11073:11310:11351,11351,11310,Violência arbitrária
11068:11073:11309:11352,11352,11309,Corrupção ativa
11068:11073:11309:11353,11353,11309,Corrupção passiva
11068:11073:11309:11354,11354,11309,Participação ilícita
11068:11073:11308:11355,11355,11308,Concussão
11068:11073:11308:11356,11356,11308,Desvio
11068:11073:11308:11357,11357,11308,Excesso de exação
11068:11072:11358,11358,11072,Auto-acusação falsa
11068:11072:11359,11359,11072,Coação
11068:11072:11360,11360,11072,Comunicação falsa de crime
11068:11072:11361,11361,11072,"Corrupção ativa de testemunha, perito ou intérprete"
11068:11072:11362,11362,11072,Denunciação caluniosa
11068:11072:11363,11363,11072,Desacato
11068:11072:11364,11364,11072,Desobediência a decisão judicial
11068:11072:11365,11365,11072,Desobediência a decisão sobre perda ou suspensão de atividade ou direito
11068:11072:11366,11366,11072,Exploração de prestígio
11068:11072:11367,11367,11072,Falso testemunho ou falsa perícia
11068:11072:11368,11368,11072,Favorecimento pessoal
11068:11072:11369,11369,11072,Favorecimento real
11068:11072:11370,11370,11072,"Inutilização,sonegação ou descaminho de material probante"
11068:11072:11371,11371,11072,Publicidade opressiva
11068:11072:11372,11372,11072,Recusa de função na Justiça Militar
9633:10688:11386,11386,10688,Advertência
9633:10688:11387,11387,10688,Internação com atividades externas
9633:10688:11388,11388,10688,Internação sem atividades externas
9633:10688:11389,11389,10688,Liberdade assistida
9633:10688:11390,11390,10688,Obrigação de reparar o dano
9633:10688:11391,11391,10688,Prestação de serviços à comunidade
9633:10688:11392,11392,10688,Semiliberdade
287:3603:11410,11410,3603,Crimes contra portadores de deficiência
899:10432:11412,11412,10432,Conflito fundiário coletivo rural
899:10432:11413,11413,10432,Conflito fundiário coletivo urbano
287:11414,11414,287,Crime/contravenção decorrente de conflito fundiário coletivo
287:3463:11416,11416,3463,Violação sexual mediante fraude
287:3463:11417,11417,3463,Estupro de vulnerável
287:3463:11418,11418,3463,Satisfação de lascívia mediante presença de criança ou adolescente 
287:3463:11419,11419,3463,Favorecimento da prostituição ou outra forma de exploração sexual de vulnerável 
287:3463:11420,11420,3463,Favorecimento da prostituição ou outra forma de exploração sexual
287:3463:11421,11421,3463,Tráfico internacional de pessoa para fim de exploração sexual
287:3463:11422,11422,3463,Tráfico interno de pessoa para fim de exploração sexual
11428,11428,0,DIREITO ELEITORAL
11428:11429,11429,11428,Crimes Eleitorais
11428:11429:11430,11430,11429,Crimes contra a Organização Administrativa da Justiça Eleitoral
11428:11429:11430:11431,11431,11430,Intervenção Indevida de Autoridade Junto à Mesa Receptora
11428:11429:11430:11432,11432,11430,Não Observância de Chamamento de Eleitores para Votar
11428:11429:11430:11433,11433,11430,Práticas Irregulares que Determinam a Anulação da Votação
11428:11429:11430:11434,11434,11430,Votação de Eleitor na Seção Eleitoral na qual Não Está Inscrito ou Autorizado a Votar 
11428:11429:11430:11435,11435,11430,Contagem de Votos de Eleitores em Relação aos quais Houve Impugnação
11428:11429:11430:11436,11436,11430,"Fabricação, Aquisição, Fornecimento, Subtração ou Guarda de Materiais de Uso da Justiça Eleitoral"
11428:11429:11437,11437,11429,Crimes contra o Serviço da Justiça Eleitoral
11428:11429:11437:11438,11438,11437,Inscrição Fraudulenta
11428:11429:11437:11439,11439,11437,Induzimento à Inscrição de Eleitor em Infração às Normas Legais
11428:11429:11437:11440,11440,11437,Inscrição Fraudulenta Efetivada pelo Juiz
11428:11429:11437:11441,11441,11437,Negativa ou Retardamento de Inscrição sem Fundamento Legal
11428:11429:11437:11442,11442,11437,Perturbação ou Impedimento de Alistamento
11428:11429:11437:11443,11443,11437,Promoção de Desordem nos Trabalhos Eleitorais
11428:11429:11437:11444,11444,11437,Majoração de Preços de Utilidade e Serviços Necessários à Realização das Eleições
11428:11429:11437:11445,11445,11437,"Ocultação, Sonegação ou Recusa de Fornecimento de Utilidades, Alimentos e Transporte no Dia da Eleição "
11428:11429:11437:11446,11446,11437,"Retardamento ou Não-Publicação de Decisões, Citações ou Intimações da Justiça Eleitoral"
11428:11429:11437:11447,11447,11437,Não-Apresentação de Denúncia ou Não Execução de Sentença Penal Condenatória no Prazo Legal  
11428:11429:11437:11448,11448,11437,"Não Cumprimento, pela Autoridade Judiciária, do Dever de Representar Contra o Órgão do Ministério que Não Oferece Denúncia no Prazo Legal "
11428:11429:11437:11449,11449,11437,Recusa ou Abandono do Serviço Eleitoral
11428:11429:11437:11450,11450,11437,Não Cumprimento dos Deveres Impostos pelo Código Eleitoral à Autoridade Judiciária e aos Funcionários da Justiça Eleitoral 
11428:11429:11437:11451,11451,11437,Utilização de Prédios ou Serviços de Repartições Públicas para Beneficiar Partido ou Organização de Caráter Político 
11428:11429:11437:11452,11452,11437,Desobediência a Ordens ou Instruções da Justiça Eleitoral 
11428:11429:11437:11453,11453,11437,"Descumprimento do Dever de Informar o Número, Espécie e Lotação de Veículos e Embarcações "
11428:11429:11437:11454,11454,11437,Desatendimento à Requisição de Veículo ou Embarcação  
